ID,SST_Median,SST_Skewness,SST_Kurtosis,SST_sd,SST_bimodality,SSTRateofRise,cumDHW
2898,27.81518753,-0.048627054,-1.181810942,1.380662463,0.551156312,0.01331368,126.6381739
2899,27.81518753,-0.048627054,-1.181810942,1.380662463,0.551156312,0.01331368,126.9804661
2900,27.81518753,-0.048627054,-1.181810942,1.380662463,0.551156312,0.01331368,127.4887292
2901,27.81518753,-0.048627054,-1.181810942,1.380662463,0.551156312,0.01331368,128.1184962
2902,27.81518753,-0.048627054,-1.181810942,1.380662463,0.551156312,0.01331368,128.4627435
2903,27.81518753,-0.048627054,-1.181810942,1.380662463,0.551156312,0.01331368,129.5432712
2904,27.81518753,-0.048627054,-1.181810942,1.380662463,0.551156312,0.01331368,129.746501
2905,27.81518753,-0.048627054,-1.181810942,1.380662463,0.551156312,0.01331368,129.8069222
2906,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,110.8326452
2907,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,110.3953712
2908,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,112.6802617
2909,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,112.506822
2910,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,112.6802617
2911,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,112.506822
2912,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,114.7019625
2913,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,113.6317719
2914,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,112.9915834
2915,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,116.8804061
2916,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,116.337731
2917,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,115.0831802
2918,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,113.8519459
2919,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,118.7992312
2920,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,116.1575586
2921,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,114.8944841
2922,27.59123348,-0.022672641,-1.170214063,1.378703891,0.546655657,0.013942338,110.2905983
2923,27.59123348,-0.022672641,-1.170214063,1.378703891,0.546655657,0.013942338,111.4021895
2924,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,121.0164967
2925,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,120.5843781
2926,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,117.3275426
2927,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,116.7451294
2928,27.63707885,-0.023643871,-1.164326965,1.360115752,0.54492851,0.014422251,116.7451294
2929,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,105.0209387
2930,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,106.8341773
2931,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,117.7000515
