ID,Lat,Lon,Country,hardcoral,hardcoral26,hardcoral85
1,-5.445001,39.076711,Tanzania,35.23370482,30.27445366,20.91915337
2,-5.467506,39.009337,Tanzania,36.42980627,30.34565015,20.97282414
3,-5.467506,39.054253,Tanzania,44.68798216,38.86985063,27.92908796
4,-5.490011,38.98688,Tanzania,36.86869642,30.31164145,20.73646216
5,-5.490011,39.009337,Tanzania,36.69859347,30.30886292,20.76842067
6,-5.490011,39.054253,Tanzania,45.34222155,38.87356405,27.70783935
7,-5.490011,39.076711,Tanzania,44.98076276,38.75821565,27.61556603
8,-5.512514,38.98688,Tanzania,37.11991309,30.25603396,20.57220273
9,-5.512514,39.031795,Tanzania,46.03490331,38.88038587,27.60358914
10,-5.512514,39.054253,Tanzania,45.87236609,38.86891076,27.59927685
11,-5.512514,39.076711,Tanzania,45.24174365,38.70729715,27.42078202
12,-5.535017,38.964422,Tanzania,37.11991309,30.25603396,20.57220273
13,-5.535017,38.98688,Tanzania,37.11991309,30.25603396,20.57220273
14,-5.535017,39.031795,Tanzania,36.83774748,30.30978949,20.67780454
15,-5.535017,39.054253,Tanzania,36.68560795,30.29958991,20.67426522
16,-5.535017,39.076711,Tanzania,36.09705538,30.15603024,20.52785863
17,-5.557519,38.941964,Tanzania,37.59745334,29.93087519,18.69749622
18,-5.557519,38.964422,Tanzania,37.59745334,29.93087519,18.69749622
19,-5.557519,38.98688,Tanzania,37.59745334,29.93087519,18.69749622
20,-5.557519,39.031795,Tanzania,37.36285962,29.97863731,18.77319917
21,-5.557519,39.054253,Tanzania,37.14249476,29.97316895,18.76549966
22,-5.557519,39.076711,Tanzania,36.45761652,29.82563951,18.6547311
23,-5.58002,38.941964,Tanzania,37.7369314,29.36391011,18.24545591
24,-5.58002,38.964422,Tanzania,37.7369314,29.36391011,18.24545591
25,-5.58002,38.98688,Tanzania,37.7369314,29.36391011,18.24545591
26,-5.58002,39.031795,Tanzania,37.77470787,29.84002534,18.56043051
27,-5.60252,38.941964,Tanzania,37.94140207,28.59435759,17.38467021
28,-5.60252,38.98688,Tanzania,37.71533805,28.71672738,17.55309513
29,-5.60252,39.031795,Tanzania,37.34127641,28.65863982,17.54593171
30,-5.60252,39.054253,Tanzania,37.16976493,28.64528478,17.50152974
31,-5.62502,38.919506,Tanzania,38.02615176,28.22903931,17.07843933
32,-5.62502,38.941964,Tanzania,38.13529521,28.3390138,17.19889768
33,-5.62502,39.009337,Tanzania,47.77542184,37.3829682,23.89243721
34,-5.62502,39.031795,Tanzania,46.83129954,36.69012287,23.35603343
35,-5.647518,38.897048,Tanzania,38.16310985,27.91636201,16.76963267
36,-5.647518,38.919506,Tanzania,38.27262214,28.06411355,16.88594138
37,-5.647518,38.941964,Tanzania,38.24631113,28.16189545,16.90828949
38,-5.647518,38.964422,Tanzania,38.25675948,28.2204807,17.01333963
39,-5.647518,39.009337,Tanzania,48.00533247,37.11313109,23.45780717
40,-5.647518,39.031795,Tanzania,47.08693352,36.37019843,22.8840986
41,-5.670016,38.897048,Tanzania,37.02158856,26.69208235,15.88358052
42,-5.670016,38.919506,Tanzania,38.37235701,27.88139257,16.68309844
43,-5.670016,39.009337,Tanzania,48.18951807,36.69678786,23.09124809
44,-5.670016,39.031795,Tanzania,46.17855338,34.91826728,21.73814816
45,-5.715008,39.278832,Tanzania,33.6294566,22.88547154,12.9980756
46,-5.715008,39.30129,Tanzania,33.56103901,23.25531501,13.35907683
47,-5.715008,39.323748,Tanzania,35.69644165,25.50614671,14.77523576
48,-5.737503,39.278832,Tanzania,33.6294566,22.88547154,12.9980756
49,-5.737503,39.30129,Tanzania,33.56103901,23.25531501,13.35907683
50,-5.737503,39.323748,Tanzania,35.69644165,25.50614671,14.77523576
51,-5.737503,39.346206,Tanzania,30.24562311,21.6224426,12.41074033
52,-5.759997,39.211458,Tanzania,35.30445922,23.41725154,13.11160115
53,-5.759997,39.233916,Tanzania,35.30445922,23.41725154,13.11160115
54,-5.759997,39.278832,Tanzania,33.13328879,22.27501033,12.52274485
55,-5.759997,39.30129,Tanzania,33.03791903,22.54870627,12.84230671
56,-5.759997,39.323748,Tanzania,31.95250058,22.29224431,12.67135951
57,-5.759997,39.346206,Tanzania,31.16975133,22.23987261,12.77665365
58,-5.78249,39.233916,Tanzania,35.82470171,23.55892179,13.0665331
59,-5.78249,39.256374,Tanzania,35.06130798,23.18096266,12.88622548
60,-5.78249,39.278832,Tanzania,32.71641348,21.5753178,11.93716929
61,-5.78249,39.30129,Tanzania,32.59705129,22.05757706,12.4694044
62,-5.78249,39.346206,Tanzania,29.19224312,20.6013333,11.72119444
63,-5.78249,39.368664,Tanzania,29.097005329999998,21.05929948,12.12497535
64,-5.804983,39.30129,Tanzania,32.70076518,21.78897083,12.19116581
65,-5.939917,39.189,Tanzania,38.34801581,24.50204089,13.71750773
66,-6.007371,39.099169,Tanzania,40.36043143,25.89523686,15.02663326
67,-6.007371,39.121627,Tanzania,40.20940145,25.72754602,14.84517886
68,-6.007371,39.144085,Tanzania,40.12314648,25.65219103,14.70747113
69,-6.007371,39.189,Tanzania,40.18278709,25.58489379,14.60028074
70,-6.029854,39.121627,Tanzania,41.15293651,26.33267372,15.33555607
71,-6.029854,39.189,Tanzania,40.95446735,26.09045635,14.99553643
72,-6.029854,39.211458,Tanzania,40.95446735,26.09045635,14.99553643
73,-6.052336,39.211458,Tanzania,41.66171965,26.12181743,15.07798394
74,-6.007371,38.807216,Tanzania,48.13686109,33.06673571,20.07644236
75,-6.052336,39.099169,Tanzania,41.62321825,26.68146037,15.62602611
76,-6.052336,39.121627,Tanzania,41.4886926,26.44223049,15.42146027
77,-6.074817,39.121627,Tanzania,41.8791949,29.39946203,17.95224791
78,-6.074817,39.211458,Tanzania,40.27058014,27.54856495,16.66520981
79,-6.097297,38.941964,Tanzania,40.40918087,28.10120239,17.21551395
80,-6.097297,39.144085,Tanzania,41.74020364,29.15460162,17.78090693
81,-6.097297,39.166543,Tanzania,40.02434578,27.58394514,16.63764505
82,-6.097297,39.211458,Tanzania,38.67362702,26.30611643,15.76817027
83,-6.119777,38.941964,Tanzania,40.59305422,28.00862521,17.17183705
84,-6.119777,38.964422,Tanzania,40.83854613,28.15658857,17.26159153
85,-6.119777,39.121627,Tanzania,42.02536237,29.3134127,17.95406936
86,-6.119777,39.144085,Tanzania,41.93231253,29.27587399,17.85463651
87,-6.119777,39.166543,Tanzania,40.17041398,27.73969953,16.81566275
88,-6.119777,39.189,Tanzania,38.82656589,26.47570154,15.93203158
89,-6.119777,39.211458,Tanzania,38.8130858,26.45617899,15.85877678
90,-6.142255,39.121627,Tanzania,42.21177033,29.35051785,18.05329688
91,-6.142255,39.144085,Tanzania,42.14848386,29.31603372,17.98584323
92,-6.142255,39.166543,Tanzania,40.36314995,27.86005874,16.88915528
93,-6.142255,39.189,Tanzania,38.98399082,26.70816976,16.05591268
94,-6.142255,39.211458,Tanzania,38.95340678,26.65131065,16.03571438
95,-6.164732,39.076711,Tanzania,39.12862795,27.03428836,16.02082116
96,-6.164732,39.099169,Tanzania,37.22411362,25.48675546,14.991454
97,-6.164732,39.121627,Tanzania,37.07940961,25.46733371,14.89606313
98,-6.164732,39.144085,Tanzania,36.97373845,25.40167959,14.84076657
99,-6.164732,39.189,Tanzania,37.81067591,25.99991847,15.19717551
100,-6.164732,39.211458,Tanzania,37.72308927,25.9445652,15.15305922
101,-6.187208,39.076711,Tanzania,37.00116038,25.29118735,14.84338068
102,-6.187208,39.099169,Tanzania,35.26122244,23.90708633,13.94058272
103,-6.187208,39.121627,Tanzania,35.11988005,23.88848242,13.85078908
104,-6.187208,39.144085,Tanzania,35.01668544,23.82559743,13.7987436
105,-6.187208,39.166543,Tanzania,35.76289244,24.3814316,14.17699775
106,-6.187208,39.189,Tanzania,36.8756951,25.2384677,14.6892991
107,-6.187208,39.211458,Tanzania,36.78899306,25.18418383,14.64640251
108,-6.209684,39.099169,Tanzania,35.42070943,23.99851252,13.96201147
109,-6.209684,39.121627,Tanzania,35.27347309,23.91369317,13.94753286
110,-6.209684,39.166543,Tanzania,35.85170727,24.48849013,14.26139135
111,-6.209684,39.189,Tanzania,36.92265121,25.34204961,14.81919745
112,-6.209684,39.211458,Tanzania,36.86944621,25.28163813,14.72044851
113,-6.232158,39.054253,Tanzania,41.23341864,28.54265086,17.04192032
114,-6.232158,39.076711,Tanzania,37.28922779,25.39690038,14.90257876
115,-6.232158,39.099169,Tanzania,35.54378452,24.01878127,13.98346781
116,-6.232158,39.121627,Tanzania,35.30557462,24.00991907,13.97408299
117,-6.232158,39.144085,Tanzania,35.30659025,23.92036732,13.9545563
118,-6.232158,39.166543,Tanzania,35.97146213,24.55933462,14.34609351
119,-6.232158,39.189,Tanzania,37.04079645,25.48284451,14.90022232
120,-6.232158,39.211458,Tanzania,36.93629555,25.3421757,14.81933141
121,-6.254631,39.054253,Tanzania,42.81067107,29.79472896,17.91669887
122,-6.254631,39.076711,Tanzania,39.64932696,27.27549888,16.20283432
123,-6.254631,39.099169,Tanzania,37.78059801,25.83564669,15.19776815
124,-6.254631,39.121627,Tanzania,37.70920254,25.830471,15.19216055
125,-6.254631,39.144085,Tanzania,37.48109595,25.77416468,15.14639749
126,-6.254631,39.166543,Tanzania,37.35374804,25.66957651,15.11847843
127,-6.254631,39.211458,Tanzania,46.26294771,33.32570653,20.40115461
128,-6.254631,39.233916,Tanzania,46.26294771,33.32570653,20.40115461
129,-6.277104,39.031795,Tanzania,42.40891278,29.29167256,17.5560816
130,-6.277104,39.054253,Tanzania,42.38920356,29.35237347,17.57895697
131,-6.277104,39.076711,Tanzania,41.59057314,28.83761755,17.31273059
132,-6.277104,39.166543,Tanzania,50.37805897,37.0473949,23.22399081
133,-6.277104,39.189,Tanzania,47.71647334,34.68441245,21.45920025
134,-6.277104,39.211458,Tanzania,46.21312664,33.5919698,20.57199332
135,-6.277104,39.233916,Tanzania,46.21312664,33.5919698,20.57199332
136,-6.277104,39.256374,Tanzania,45.78281419,33.44317535,20.5128476
137,-6.299575,39.076711,Tanzania,41.72387705,28.82512175,17.24279257
138,-6.299575,39.189,Tanzania,37.31986528,25.78423246,15.19050099
139,-6.299575,39.211458,Tanzania,46.10346036,33.59344363,20.57372235
140,-6.299575,39.233916,Tanzania,46.10346036,33.59344363,20.57372235
141,-6.299575,39.256374,Tanzania,45.60236521,33.44325782,20.51294362
142,-6.299575,39.278832,Tanzania,45.02198364,33.38019285,20.35687426
143,-6.299575,39.30129,Tanzania,44.63193328,33.26011571,20.25507012
144,-6.299575,39.346206,Tanzania,46.28289431,35.13921909,21.61331095
145,-6.299575,39.368664,Tanzania,46.03454483,35.09645058,21.3645358
146,-6.322045,39.076711,Tanzania,41.70809435,28.77270856,17.20089628
147,-6.322045,39.256374,Tanzania,45.29418154,33.44334028,20.51303966
148,-6.322045,39.278832,Tanzania,44.77460103,33.37887143,20.32363089
149,-6.322045,39.30129,Tanzania,44.40060723,33.26067085,20.25571341
150,-6.322045,39.323748,Tanzania,45.20257132,34.00102727,20.815303750000002
151,-6.322045,39.346206,Tanzania,46.40390202,35.12978125,21.50288977
152,-6.322045,39.368664,Tanzania,46.03454483,35.09645058,21.3645358
153,-6.322045,39.391121,Tanzania,46.03454483,35.09645058,21.3645358
154,-6.344515,39.166543,Tanzania,41.68983287,29.31812037,17.62028888
155,-6.344515,39.278832,Tanzania,46.42129139,34.79910478,21.36305758
156,-6.344515,39.30129,Tanzania,46.31091702,34.72734679,21.33075326
157,-6.344515,39.368664,Tanzania,47.99661434,36.91986325,22.72936314
158,-6.344515,39.391121,Tanzania,48.14798841,36.92068438,22.7303567
159,-6.366983,39.256374,Tanzania,50.69149897,38.30457204,24.09333967
160,-6.366983,39.278832,Tanzania,49.18385978,37.24135551,23.19415634
161,-6.366983,39.30129,Tanzania,49.02095527,37.1720927,23.16557928
162,-6.366983,39.391121,Tanzania,47.86820145,36.59005236,22.73942955
163,-6.366983,39.413579,Tanzania,48.4059772,36.99334088,23.13921232
164,-6.366983,39.436037,Tanzania,48.4059772,36.99334088,23.13921232
165,-6.389451,39.278832,Tanzania,49.08014104,37.16968684,23.16265939
166,-6.389451,39.30129,Tanzania,49.02031932,37.10746919,23.14259786
167,-6.389451,39.391121,Tanzania,48.49214423,36.94422926,23.13491909
168,-6.389451,39.413579,Tanzania,48.65210289,37.28809142,23.4165678
169,-6.389451,39.436037,Tanzania,48.65210289,37.28809142,23.4165678
170,-6.389451,39.570784,Tanzania,27.62781609,23.86417586,14.82491148
171,-6.411917,39.323748,Tanzania,49.97882337,37.95627995,23.74431897
172,-6.411917,39.346206,Tanzania,47.98868623,36.1601037,22.40260855
173,-6.411917,39.413579,Tanzania,47.13109942,36.21170956,22.71806779
174,-6.411917,39.436037,Tanzania,43.65000407,33.03320375,20.34618946
175,-6.411917,39.458495,Tanzania,43.65000407,33.03320375,20.34618946
176,-6.411917,39.570784,Tanzania,28.72263265,24.5646981,15.15601272
177,-6.411917,39.593242,Tanzania,30.43722128,26.56568784,16.72833358
178,-6.434383,39.323748,Tanzania,46.55948956,34.78744414,21.35362888
179,-6.434383,39.346206,Tanzania,47.15431968,35.39145453,21.82641666
180,-6.434383,39.436037,Tanzania,43.65000407,33.03320375,20.34618946
181,-6.434383,39.458495,Tanzania,43.65000407,33.03320375,20.34618946
182,-6.434383,39.570784,Tanzania,30.56063634,26.2345608,16.32470086
183,-6.434383,39.593242,Tanzania,32.49901574,28.4725704,18.10316691
184,-6.456847,39.391121,Tanzania,47.49905711,36.37560648,22.81567745
185,-6.456847,39.458495,Tanzania,43.50733176,33.77588003,20.98298881
186,-6.456847,39.480953,Tanzania,42.82543289,34.34648742,21.82486577
187,-6.456847,39.548327,Tanzania,31.24049334,26.22361021,16.28120641
188,-6.456847,39.570784,Tanzania,30.88974354,26.23846953,16.33070935
189,-6.47931,39.368664,Tanzania,47.67734839,36.43825452,22.83868321
190,-6.47931,39.391121,Tanzania,47.57922195,36.79261802,23.12898225
191,-6.47931,39.480953,Tanzania,42.82543289,34.34648742,21.82486577
192,-6.47931,39.503411,Tanzania,43.91812161,36.03594908,23.24749243
193,-6.47931,39.525869,Tanzania,40.83248831,34.07239717,21.93709206
194,-6.47931,39.548327,Tanzania,31.61213338,26.22873555,16.28905448
195,-6.501773,39.368664,Tanzania,46.41432997,35.37533029,22.04845379
196,-6.501773,39.503411,Tanzania,46.42378928,38.54906104,25.27129279
197,-6.546695,39.189,Tanzania,40.80080457,28.30008129,16.7610609
198,-6.569154,39.166543,Tanzania,42.66361004,29.83404517,17.88761938
199,-6.569154,39.189,Tanzania,40.82361659,28.51567121,16.96028084
200,-6.569154,39.211458,Tanzania,40.89913794,28.55997121,17.09227738
201,-6.569154,39.233916,Tanzania,50.30273775,36.89774594,23.16789176
202,-6.591612,39.144085,Tanzania,52.21001414,38.38515315,24.19493876
203,-6.591612,39.166543,Tanzania,50.82518848,37.30733996,23.38414125
204,-6.591612,39.189,Tanzania,50.23856105,36.76628861,23.06262831
205,-6.591612,39.211458,Tanzania,50.21852962,36.90549975,23.12181185
206,-6.591612,39.233916,Tanzania,50.21852962,36.90549975,23.12181185
207,-6.591612,39.256374,Tanzania,51.80984465,38.70087965,24.54217835
208,-6.614069,39.166543,Tanzania,47.96387399,34.67556416,21.4504247
209,-6.614069,39.189,Tanzania,47.99182619,34.80941665,21.5374773
210,-6.614069,39.233916,Tanzania,48.030549,34.89873005,21.72434755
211,-6.614069,39.256374,Tanzania,50.22977084,37.30711832,23.58792258
212,-6.614069,39.278832,Tanzania,48.80803367,36.42314994,22.84464468
213,-6.614069,39.30129,Tanzania,48.55818656,36.84667629,23.04854992
214,-6.636526,39.189,Tanzania,47.99182619,34.80941665,21.5374773
215,-6.636526,39.211458,Tanzania,48.030549,34.89873005,21.72434755
216,-6.636526,39.233916,Tanzania,48.030549,34.89873005,21.72434755
217,-6.636526,39.256374,Tanzania,50.22977084,37.30711832,23.58792258
218,-6.636526,39.278832,Tanzania,48.80803367,36.42314994,22.84464468
219,-6.636526,39.30129,Tanzania,48.55818656,36.84667629,23.04854992
220,-6.658981,39.233916,Tanzania,49.44110383,36.37300796,22.782272
221,-6.658981,39.256374,Tanzania,51.26774947,38.46699204,24.39393007
222,-6.658981,39.278832,Tanzania,49.37380984,37.08186793,23.2910042
223,-6.658981,39.30129,Tanzania,49.1413352,37.42103662,23.57076701
224,-6.681435,39.233916,Tanzania,41.89986179,29.85408495,18.07914221
225,-6.681435,39.256374,Tanzania,42.59592634,30.766992,18.6679396
226,-6.681435,39.278832,Tanzania,40.44357113,29.17697384,17.51776361
227,-6.681435,39.30129,Tanzania,40.22061693,29.43979081,17.74632827
228,-6.681435,39.323748,Tanzania,38.96948194,28.84463754,17.46028226
229,-6.703888,39.233916,Tanzania,41.90171296,29.96212865,18.139539160000002
230,-6.703888,39.256374,Tanzania,42.51389688,30.83603222,18.73154623
231,-6.703888,39.278832,Tanzania,40.32929954,29.28237762,17.60825332
232,-6.703888,39.30129,Tanzania,40.16525427,29.50135933,17.89052902
233,-6.703888,39.323748,Tanzania,38.99417202,28.90007037,17.51314629
234,-6.72634,39.233916,Tanzania,41.62134855,30.10969133,18.20007621
235,-6.72634,39.278832,Tanzania,40.22936443,29.42455555,17.69901448
236,-6.748791,39.233916,Tanzania,41.62134855,30.10969133,18.20007621
237,-6.748791,39.256374,Tanzania,42.34108186,31.24691246,18.9882166
238,-6.748791,39.278832,Tanzania,40.29465474,29.71316006,17.99199289
239,-6.748791,39.30129,Tanzania,40.1855376,29.84301775,18.17947636
240,-6.771241,39.256374,Tanzania,40.42701218,29.90386336,17.80702805
241,-6.771241,39.278832,Tanzania,40.42701218,29.90386336,17.80702805
242,-6.771241,39.323748,Tanzania,40.82129965,30.79558938,18.43387586
243,-6.771241,39.346206,Tanzania,41.05356759,31.33754358,18.88332496
244,-6.79369,39.278832,Tanzania,40.37277856,30.04768388,17.91096602
245,-6.79369,39.30129,Tanzania,40.27487607,30.2138232,18.02581631
246,-6.79369,39.323748,Tanzania,40.79117998,30.88484148,18.58313585
247,-6.79369,39.346206,Tanzania,41.04091777,31.46065504,19.05985313
248,-6.816138,39.30129,Tanzania,40.1628102,30.34736046,18.18043176
249,-6.816138,39.323748,Tanzania,40.73576004,31.01197457,18.73301869
250,-6.816138,39.346206,Tanzania,41.00167686,31.65781726,19.23721712
251,-6.816138,39.368664,Tanzania,40.77120752,31.82013405,19.33417946
252,-6.816138,39.391121,Tanzania,40.53026407,32.06029265,19.53937312
253,-6.816138,39.413579,Tanzania,39.68256321,31.72116545,19.35993811
254,-6.838585,39.323748,Tanzania,40.99179971,31.23911265,18.89485472
255,-6.838585,39.346206,Tanzania,41.10380176,31.74919312,19.30286838
256,-6.838585,39.368664,Tanzania,40.87315606,31.91175966,19.40008214
257,-6.838585,39.391121,Tanzania,40.63202344,32.15228367,19.60580523
258,-6.838585,39.413579,Tanzania,40.49217563,32.45574849,19.89166064
259,-6.838585,39.436037,Tanzania,40.59631632,32.5505262,19.96059106
260,-6.838585,39.930111,Tanzania,30.12710769,28.59118628,22.3934042
261,-6.861031,39.368664,Tanzania,40.96720043,32.06397933,19.50380051
262,-6.861031,39.391121,Tanzania,40.70247857,32.33982325,19.80868563
263,-6.861031,39.413579,Tanzania,40.84513248,32.97936839,20.26906127
264,-6.861031,39.436037,Tanzania,40.99601527,33.11746186,20.37010929
265,-6.861031,39.458495,Tanzania,40.69651569,33.29333153,20.51639938
266,-6.861031,39.480953,Tanzania,40.37379904,33.42977576,20.72721553
267,-6.861031,39.907653,Tanzania,36.14966008,34.39558246,26.85662218
268,-6.861031,39.930111,Tanzania,30.33939152,28.72842247,22.63505222
269,-6.861031,39.952568,Tanzania,30.60961907,28.60386031,23.588922320000002
270,-6.883475,39.458495,Tanzania,40.62931349,33.35865244,20.70600438
271,-6.883475,39.480953,Tanzania,40.30047733,33.5787431,20.92356095
272,-6.883475,39.907653,Tanzania,36.23579658,34.45014487,27.03938671
273,-6.883475,39.930111,Tanzania,30.3095826,28.72861338,22.76197097
274,-6.883475,39.952568,Tanzania,30.60894564,28.55621656,23.64789946
275,-6.905919,39.503411,Tanzania,39.32905192,33.38306768,21.22977806
276,-6.905919,39.907653,Tanzania,34.88919794,33.21496622,26.00564175
277,-6.905919,39.930111,Tanzania,32.86372175,31.1839698,24.90789136
278,-6.905919,39.952568,Tanzania,33.18890597,30.97246288,25.88522575
279,-6.928361,39.503411,Tanzania,39.18026735,34.01943332,24.14548731
280,-6.928361,39.930111,Tanzania,34.50249668,30.83379515,29.52156541
281,-6.928361,39.952568,Tanzania,34.89422339,30.22421988,30.3104995
282,-6.928361,39.975026,Tanzania,35.0645042,29.07213763,30.7271562
283,-6.950803,39.503411,Tanzania,39.07396258,34.10338614,24.29405561
284,-6.950803,39.525869,Tanzania,38.84772623,34.06327694,24.49928257
285,-6.950803,39.930111,Tanzania,34.43975271,30.82009467,29.6368302
286,-6.950803,39.952568,Tanzania,34.76770128,30.12022773,30.32277168
287,-6.973243,39.525869,Tanzania,38.90525853,34.12707657,24.83180526
288,-6.973243,39.548327,Tanzania,38.60638307,34.17073488,25.07397076
289,-6.995682,39.525869,Tanzania,39.6188065,34.80291123,25.39452502
290,-6.995682,39.548327,Tanzania,39.23341104,34.95183481,25.87417233
291,-7.01812,39.548327,Tanzania,39.03510653,34.908421,26.20164755
292,-7.040557,39.548327,Tanzania,39.09421242,34.97462968,26.46483815
293,-7.062993,39.548327,Tanzania,39.22371899,35.24475734,26.72901169
294,-7.085428,39.548327,Tanzania,37.95951051,34.03697181,25.69724252
295,-7.107862,39.548327,Tanzania,37.27314861,33.32253892,25.23813258
296,-7.107862,39.570784,Tanzania,36.94182993,33.21453364,25.05861605
297,-7.130295,39.525869,Tanzania,37.6546151,33.58270565,25.71024294
298,-7.130295,39.548327,Tanzania,37.31858103,33.46937763,25.39231663
299,-7.130295,39.570784,Tanzania,37.04182953,33.33107435,25.33475491
300,-7.152726,39.503411,Tanzania,37.65416555,33.99131286,26.28377478
301,-7.152726,39.525869,Tanzania,37.64835029,33.83564942,25.98263079
302,-7.152726,39.548327,Tanzania,37.54378854,33.65577442,25.77591373
303,-7.152726,39.570784,Tanzania,37.27563733,33.51062728,25.56990931
304,-7.175157,39.503411,Tanzania,36.83043296,33.25789626,25.73336282
305,-7.175157,39.525869,Tanzania,38.04723679,34.1552488,26.44286566
306,-7.242441,39.480953,Tanzania,36.13948813,32.63087434,25.88084043
307,-7.242441,39.503411,Tanzania,37.33637244,33.84817743,26.73924747
308,-7.242441,39.525869,Tanzania,39.66171244,35.85592264,28.31641054
309,-7.264867,39.368664,Tanzania,36.72213683,32.62682615,26.85391459
310,-7.264867,39.391121,Tanzania,36.62771681,32.66265709,26.74543481
311,-7.264867,39.480953,Tanzania,36.58724755,32.91054788,26.46908557
312,-7.264867,39.503411,Tanzania,38.24027143,34.52501125,27.59984144
313,-7.264867,39.525869,Tanzania,41.17221144,37.04348698,29.66899423
314,-7.287292,39.368664,Tanzania,36.72213683,32.62682615,26.85391459
315,-7.287292,39.391121,Tanzania,36.62771681,32.66265709,26.74543481
316,-7.287292,39.436037,Tanzania,36.75453035,32.87113685,26.80762455
317,-7.287292,39.458495,Tanzania,36.58265041,32.90217355,26.63822978
318,-7.287292,39.480953,Tanzania,36.58724755,32.91054788,26.46908557
319,-7.287292,39.503411,Tanzania,38.24027143,34.52501125,27.59984144
320,-7.287292,39.525869,Tanzania,41.17221144,37.04348698,29.66899423
321,-7.309715,39.368664,Tanzania,36.91350488,32.54829581,27.12727169
322,-7.309715,39.480953,Tanzania,36.84393692,32.87268423,26.79490972
323,-7.309715,39.503411,Tanzania,38.51819278,34.54273441,27.97135445
324,-7.332138,39.346206,Tanzania,36.54036725,31.97505639,27.05222577
325,-7.332138,39.368664,Tanzania,36.54036725,31.97505639,27.05222577
326,-7.332138,39.480953,Tanzania,37.75653931,33.55597028,27.74416269
327,-7.354559,39.346206,Tanzania,36.30318924,31.3549437,26.92535345
328,-7.354559,39.458495,Tanzania,39.24763785,34.42764025,29.2967033
329,-7.354559,39.480953,Tanzania,39.0743502,34.47152882,29.08853304
330,-7.354559,39.638158,Tanzania,40.24290366,35.85043487,28.20014559
331,-7.376979,39.346206,Tanzania,36.30819936,31.08427344,27.40196516
332,-7.376979,39.458495,Tanzania,39.49211756,34.20606934,29.64425832
333,-7.376979,39.638158,Tanzania,40.42728513,35.91164061,28.42061045
334,-7.376979,39.660616,Tanzania,39.3364754,34.90369993,27.36899226
335,-7.399398,39.30129,Tanzania,46.028282,41.84420376,36.70254321
336,-7.399398,39.323748,Tanzania,45.39469907,41.22422391,36.11144023
337,-7.399398,39.346206,Tanzania,45.68623857,41.34953198,36.05332023
338,-7.399398,39.368664,Tanzania,45.70992933,41.38865299,35.97937377
339,-7.399398,39.391121,Tanzania,36.73287815,32.58979034,27.66365584
340,-7.399398,39.413579,Tanzania,38.02890395,33.72671352,28.64140443
341,-7.399398,39.436037,Tanzania,39.89688067,35.50443817,30.27352654
342,-7.421816,39.30129,Tanzania,46.028282,41.84420376,36.70254321
343,-7.421816,39.323748,Tanzania,45.71287523,41.5354035,36.40793252
344,-7.421816,39.346206,Tanzania,45.73281657,41.38870837,36.28011571
345,-7.421816,39.368664,Tanzania,46.13431742,41.38545047,36.28902578
346,-7.421816,39.391121,Tanzania,37.08758679,32.56181746,28.01444662
347,-7.421816,39.413579,Tanzania,38.40942407,33.77263537,29.07894543
348,-7.421816,39.436037,Tanzania,40.35270038,35.6169808,30.78611958
349,-7.421816,39.525869,Tanzania,42.77527852,38.38849503,32.06985587
350,-7.421816,39.548327,Tanzania,42.67350061,38.41858162,31.59630181
351,-7.444233,39.391121,Tanzania,37.46611056,32.65825537,28.30458035
352,-7.444233,39.413579,Tanzania,38.90024202,33.87500868,29.4249234
353,-7.444233,39.458495,Tanzania,40.84277833,35.84816148,31.07601299
354,-7.444233,39.480953,Tanzania,40.70953744,35.90166894,31.02714019
355,-7.444233,39.503411,Tanzania,41.9257819,37.25609454,31.80862717
356,-7.466649,39.458495,Tanzania,41.02814662,35.69243909,31.32205112
357,-7.466649,39.480953,Tanzania,40.98928315,35.83541506,31.19246764
358,-7.466649,39.503411,Tanzania,42.06861884,37.15123682,32.10520706
359,-7.511476,39.413579,Tanzania,39.4509191,33.69673729,30.06472592
360,-7.511476,39.480953,Tanzania,42.20842135,36.52426501,32.23607915
361,-7.511476,39.503411,Tanzania,42.4229616,37.07463795,32.41116955
362,-7.533888,39.391121,Tanzania,37.69359306,32.25786657,28.55999674
363,-7.533888,39.413579,Tanzania,39.4509191,33.69673729,30.06472592
364,-7.533888,39.570784,Tanzania,42.41142789,37.87761372,31.88927222
365,-7.533888,39.593242,Tanzania,42.53273344,38.27493433,31.57315825
366,-7.556299,39.391121,Tanzania,37.65217142,32.25771365,28.56028896
367,-7.556299,39.413579,Tanzania,39.53721917,33.69212,30.1120767
368,-7.556299,39.570784,Tanzania,42.41726727,37.86971212,31.98451825
369,-7.556299,39.705532,Tanzania,41.57359691,38.04978998,30.58070508
370,-7.578709,39.480953,Tanzania,41.24630138,35.40895217,31.50772185
371,-7.578709,39.570784,Tanzania,42.47779116,38.10983464,32.41131069
372,-7.578709,39.705532,Tanzania,41.30078696,37.77439545,30.42358242
373,-7.601117,39.525869,Tanzania,43.04082664,37.83104217,33.0711501
374,-7.601117,39.683074,Tanzania,40.19586901,36.71577548,29.80061423
375,-7.601117,39.705532,Tanzania,40.11299122,36.70983184,29.66871631
376,-7.623525,39.503411,Tanzania,41.65511892,36.2357286,31.92023995
377,-7.623525,39.525869,Tanzania,43.04734008,37.82860796,33.0774906
